Rx-MLS,DA3-4-5-6-MLS,DA4-5-1-2-MLS,DA4-5-6-7-MLS,DA9-10-11-14-MLS,DA9-10-11-12-MLS,DA1-5-6-7-MLS,DA1-12-11-14-MLS,DA1-5-4-20-MLS,DA6-5-4-20-MLS,BA1-2-3-MLS,BA3-4-20-MLS,BA1-5-4-MLS,BA5-4-20-MLS,BA5-6-7-MLS,BA7-6-22-MLS,BA10-11-12-MLS,BA10-11-14-MLS,BA1-12-11-MLS,BA5-1-12-MLS,NB1-12-MLS,NB7-12-MLS,BL1-2-MLS,BL5-6-MLS,BL6-7-MLS,BL11-12-MLS,BL4-20-MLS,BL4-19-MLS,BL6-22-MLS,BL10-15-MLS,HOMO-MLS,LUMO-MLS,DM-MLS,q1-MLS,q2-MLS,q3-MLS,q4-MLS,q5-MLS,q6-MLS,q7-MLS,q8-MLS,q9-MLS,q10-MLS,q11-MLS,q12-MLS,q13-MLS,q14-MLS,q15-MLS,q19-MLS,q20-MLS,q22-MLS,NMR1-MLS,NMR2-MLS,NMR3-MLS,NMR4-MLS,NMR5-MLS,NMR6-MLS,NMR7-MLS,NMR8-MLS,NMR9-MLS,NMR10-MLS,NMR11-MLS,NMR12-MLS,NMR13-MLS,NMR14-MLS,NMR15-MLS,NMR19-MLS,NMR20-MLS,NMR22-MLS,L-R14-MLS,B1-R14-MLS,B5-R14-MLS,L-R15-MLS,B1-R15-MLS,B5-R15-MLS,VF(C6=O7)-MLS,VI(C6=O7)-MLS,VF(C9=O13)-MLS,VI(C9=O13)-MLS,VF(C11-H12)-MLS,VI(C11-H12)-MLS,L-Y-MLS,B1-Y-MLS,B5-Y-MLS,L-X-MLS,B1-X-MLS,B5-X-MLS,L-R16-MLS,B1-R16-MLS,B5-R16-MLS,BV-MLS,BV-SW-MLS,BV-NW-MLS,BV-NE-MLS,BV-SE-MLS,Area-MLS,Volume-MLS,PSA-MLS,Ovality-MLS,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2.0,1.0,1.0,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0.0,6.15737,0.60887,123.19,54.714,1.35,0.74907,3.39308,-0.23597,-0.06837,5.3825,1.373743552,1.735433199,2.117468226,48.1752,60.0676,270.5005,44.7968,-0.46107,-0.29261,0.51232,174.06,151.16,14.863,1.27,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20.0,1.5,1.5,16.0,80.0,16.777,90.0
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2.0,1.0,1.0,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0.0,6.15737,0.60887,123.19,54.714,1.35,0.74907,3.55542,-0.23573,-0.06581,5.9225,1.371177135,1.349589348,2.098424688,43.1986,75.3038,31.2721,45.3263,0.10164,-0.33752,-0.43629,146.71,123.83,22.767,1.22,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20.0,1.5,1.5,16.0,80.0,16.777,92.0
0.15309,126.5644532,21.96898897,171.0376948,149.1063152,15.53055031,18.0116678,89.62888865,94.73316377,111.3845835,114.8762931,111.6908652,113.7327801,113.7299273,121.0054712,118.9556771,124.9352988,112.5512596,112.729287,93.41819508,1.836102406,2.420645862,2.001277109,1.35115619,1.250926191,1.136156277,1.580470532,1.094701066,1.522423658,1.540125965,-0.21981,-0.08224,12.2977,0.60304,-0.50595,0.69543,-0.12132,-0.60967,0.6977,-0.72089,-0.70938,0.84987,-0.15656,-0.44227,0.22129,-0.69414,0.27448,-0.4498,0.28855,-0.04627,-0.78095,-540.1254,70.3947,17.6306,121.9038,138.2126,21.1104,-43.9644,148.3221,14.3704,138.2138,163.2149,33.7409,-47.699,29.0069,154.681,27.7526,151.0825,168.711,4.12,2.76,3.19,2.97,1.5,2.03,1622.17,645.2129,1702.81,785.1858,2586.75,321.1205,5.44,1.67,5.11,2.71,1.03,1.9,4.05,1.5,3.14,41.0,31.3,46.2,48.0,38.6,484.21,462.23,56.048,1.67,-0.25805,-0.10973,0.0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20.0,1.5,2.0,12.0,60.0,12.58,50.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,4.62505,1.97583,1.92072,6.8714,-0.25348,-0.02785,104.28,71.49,77.643,1.25,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,90.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,2.91437,2.91167,2.71533,12.4755,-0.22218,-0.01896,99.91,69.49,61.801,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,90.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,1.34416,1.34304,1.09888,16.4739,-0.18161,-0.0357,120.54,83.59,60.142,1.3,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,89.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,0.8822095,0.8716063,0.5270431,10.2519,-0.15818,-0.02417,154.63,115.27,60.917,1.35,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,88.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,4.77546,3.39066,3.21769,4.4099,-0.26926,-0.00679,97.11,66.69,77.875,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,88.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,2.3575967,1.6680685,1.2193314,12.5461,-0.20678,-0.03271,112.7,77.74,68.681,1.28,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,88.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,4.5765645,1.2775363,1.2564017,9.1059,-0.2409,-0.02767,116.75,82.22,76.694,1.28,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,90.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,1.8976857,0.8649584,0.6819333,11.2968,-0.19191,-0.02618,136.66,98.65,66.966,1.32,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,90.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,9.4940876,5.6635955,3.5474219,7.1891,-0.23227,-0.00731,77.41,52.95,41.429,1.14,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,90.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,4.5613963,0.9400504,0.7794907,10.9086,-0.15212,-0.02372,114.63,83.12,37.755,1.24,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,74.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,2.99861,0.20926,0.19564,13.7262,-0.1026,-0.01754,146.45,112.43,37.952,1.3,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,80.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,12.1621663,3.2763241,2.5810318,7.0011,-0.23789,-0.02692,82.04,56.14,48.08,1.16,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,88.0
0.10954,143.997942,15.76186053,172.9954683,145.958565,10.71170265,10.20155259,84.48707694,102.1520872,94.42677742,114.3838864,111.1659536,115.6315129,113.0531093,121.7735827,119.2182046,124.4027017,113.7531448,112.0229507,90.77069872,1.820426323,2.32301923,2.028675786,1.3541753,1.24455806,1.140827374,1.56741499,1.096219809,1.526602614,1.096168503,-0.21201,-0.08635,11.1657,0.55719,-0.50982,0.69376,-0.11907,-0.62392,0.69424,-0.69525,-0.65533,0.70275,-0.3343,-0.44029,0.22921,-0.65379,0.27716,0.28,0.2815,-0.24992,-0.779,-491.5675,72.0832,17.1048,124.9717,132.5579,26.3115,-51.2272,138.7675,19.7624,149.5422,167.0035,33.9671,-65.7178,28.4006,28.267,27.7863,147.0339,169.8517,4.21,1.93,4.37,2.97,1.5,2.03,1660.77,516.2632,1723.74,478.8841,2543.05,353.0252,6.5,1.61,7.73,6.37,1.56,7.34,2.0,1.0,1.0,33.1,4.3,46.0,52.4,29.8,566.14,562.55,46.254,1.72,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.2833,-0.24406,-0.05076,3.40911,1.395657952,1.395730873,2.155348296,50.3463,61.0575,60.7489,45.2049,-0.18547,-0.25214,-0.25193,195.67,172.91,20.079,1.3,12.085065,1.9797166,1.7010611,9.196,-0.22148,-0.02624,94.46,66.82,47.196,1.19,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,10.0,2.0,2.0,24.0,80.0,4.7113,90.0
